Ancestors,Latitude,Longitude
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y140368>J-FT8525,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y209535>J-Y209535*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y209535>J-FT345107,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y209535>J-FT345107,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-Y196443*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-Y497177,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-Y497177,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT360205>J-FT360205*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT360205>J-FT360205*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT360205>J-FT360389,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT360205>J-FT360389,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT256155>J-FT256155*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT256155>J-Y216358,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT256155>J-Y216358,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT256155>J-FT256786>J-FT256786*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT256155>J-FT256786>J-FT257982,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-ZS3042>J-ZS3030>J-Y140347>J-Y23505>J-Y196443>J-FT256155>J-FT256786>J-FT257982,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460,33.92910000,35.6942000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460*,57.24490000,29.1229000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y162883>J-Y162862,41.40050000,48.1944000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y162883>J-Y162862,40.95780000,47.7784000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-FGC52914>J-FGC52914*,,
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-FGC52914>J-FGC52903>J-Y318674,28.86530000,47.9393000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-FGC52914>J-FGC52903>J-ZS10873>J-ZS10873*,35.92280000,42.7469000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y147483>J-Y147483*,40.93470000,44.4524000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y147483>J-Y147362>J-Y147362*,41.51490000,43.2296000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y147483>J-Y147362>J-Y147362*,24.92790000,39.4378000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y96045>J-Y416065,,
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y96045>J-Y83506>J-Y97203,39.24790000,46.1518000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y96045>J-Y83506>J-Y35587>J-BY209295,54.33630000,40.6258000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-Y79665*,31.15470000,3.1139600
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-Y200529>J-Y200530>J-Y200526>J-Y200526*,40.53790000,38.6055000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-Y200529>J-Y200530>J-Y200526>J-Y200536,40.53790000,38.6055000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-Y200529>J-Y200530>J-Y200526>J-Y200536,40.53790000,38.6055000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-ZS10132>J-ZS10132*,54.20860000,56.5575000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-ZS10132>J-Y27049>J-Y27049*,43.14790000,41.0701000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-ZS10132>J-Y27049>J-Y249624>J-Y467165>J-Y467155>J-Y467155*,40.14740000,44.5330000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-ZS10132>J-Y27049>J-Y249624>J-Y467165>J-Y467155>J-FTE34158,39.24790000,46.1518000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-ZS10132>J-Y27049>J-Y249624>J-Y467165>J-Y467155>J-FTE34158,39.24790000,46.1518000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-ZS10132>J-Y27049>J-Y249624>J-Y250090>J-Y250090*,37.89230000,30.8180000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-ZS10132>J-Y27049>J-Y249624>J-Y250090>J-FTA68737>J-FTB886>J-FTB1378,40.09920000,44.0464000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-Y79665>J-ZS10132>J-Y27049>J-Y249624>J-Y250090>J-FTA68737>J-FTB886>J-FTB1378,49.69780000,33.7723000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-BY103715>J-Y156100>J-BY110629,30.93500000,34.8419000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-ZS7008>J-ZS7008*,,
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-ZS7008>J-Y22665>J-Y157794>J-Y157794*,37.74030000,-78.2431000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-ZS7008>J-Y22665>J-Y157794>J-FGC37498>J-Y158747,31.40670000,31.7285000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-ZS7008>J-Y22665>J-Y157794>J-FGC37498>J-Y158747,21.43480000,40.2542000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-ZS7008>J-Y22665>J-Y157794>J-FGC37498>J-Y22035>J-FGC37479>J-Y543834,37.31890000,39.0508000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-ZS7008>J-Y22665>J-Y157794>J-FGC37498>J-Y22035>J-ZS9345>J-ZS9345*,40.61490000,34.7110000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-ZS7008>J-Y22665>J-Y157794>J-FGC37498>J-Y22035>J-ZS9345>J-M11421,42.09300000,42.9894000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-ZS7008>J-Y22665>J-Y157794>J-FGC37498>J-Y22035>J-ZS9345>J-M11421,42.71870000,68.7533000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-ZS3009*,41.96340000,42.1824000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y153050,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y153050,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y153050,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y138841,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y138841,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-MF1081>J-Y112419,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-MF1081>J-Y112419,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-MF1081>J-BY37587>J-BY37587*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-MF1081>J-BY37587>J-BY37587*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-MF1081>J-BY37587>J-BY37587*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-MF1081>J-BY37587>J-Y200578,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-MF1081>J-BY37587>J-Y200578,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-BY37568*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-BY37568*,42.36000000,47.1424000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-Y164303,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-Y164303,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-Y164303,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-Y36270,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-Y36270,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-Y36270,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-Y36270,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-Y36270,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-ZS3009>J-Y36737>J-Y36269>J-BY37568>J-Y36270,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396,58.87350000,56.5878000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y273186>J-Y273186*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y273186>J-Y273187,39.97100000,47.4145000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-Y30433*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-Y96592>J-Y96592*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-Y96592>J-FTD5838,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-Y96592>J-FTD5838,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930,43.36610000,44.8468000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-Y154949,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-Y154949,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-FT152537*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-FT152537*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-Y190494>J-Y190494*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-Y190494>J-MF28863,43.36610000,44.8468000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-Y190494>J-MF28863,43.36610000,44.8468000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-ZS10926,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-ZS10926,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-ZS10926,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-Y337390>J-Y337390*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-Y337390>J-FT236876,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-Y337390>J-FT236876,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-ZS10930>J-FT152537>J-ZS10943>J-Y337390>J-FT236876,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y86730*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-Y130256,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-Y130256,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-FT275936>J-FT275936*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-FT275936>J-FT275936*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-FT275936>J-FT275936*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-FT275936>J-BY96983>J-BY96983*,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-FT275936>J-BY96983>J-Y199932,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-FT275936>J-BY96983>J-Y199932,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-FT275936>J-BY50885,43.21530000,45.7570000
J1>J-Z2215>J-Z2217>J-CTS1026>J-Z1828>J-Y4401>J-Z1842>J-Y3476>J-Y4423>J-CTS1460>J-CTS1460a>J-Y5353>J-Y21396>J-Y30433>J-ZS10928>J-ZS10931>J-Y86730>J-Y99361>J-Y129538>J-FT275936>J-BY50885,43.21530000,45.7570000
